"","RNA_Name","RNA_ID","RNA.Pvalue.Gain","RNA.Diff.Gain","RNA.Pvalue.Loss","RNA.Diff.Loss","RNA.Pvalue.GainvLoss","RNA.Diff.GainvLoss","Protein_ID","Protein.Pvalue.Gain","Protein.Diff.Gain","Protein.Pvalue.Loss","Protein.Diff.Loss","Protein.Pvalue.GainvLoss","Protein.Diff.GainvLoss"
"5600","PCNA","PCNA..5111.",4.34691724373647e-05,0.380992928252669,4.42003095381504e-08,-0.512028066037673,3.28466230642356e-15,0.893020994290342,"sp.P12004.PCNA_HUMAN",0.0788868194160889,0.119684380464783,0.000130790115254038,-0.280307719170952,6.74969322399836e-07,0.399992099635735
"5601","PCNP","PCNP..57092.",0.517705730771182,0.0440856835415309,0.00414652458548453,-0.278316894279054,0.00365642562234809,0.322402577820585,"sp.Q8WW12.PCNP_HUMAN",0.189129104403325,-0.170792215077238,0.000353679509940499,-0.526705059820852,0.0358853094240554,0.355912844743614
"5602","PCNT","PCNT..5116.",0.00140377158154403,0.419268739270325,5.34841433128082e-05,-0.319002642731692,6.69559625342388e-07,0.738271382002017,"sp.O95613.PCNT_HUMAN",0.00472611812418764,0.344740213876825,0.0533213891340219,-0.0916307480248235,0.000618768251541371,0.436370961901649
"5603","PCOLCE","PCOLCE..5118.",0.00839995025564478,0.532453683440193,0.00819982456172054,-0.659635631674974,2.01329578125532e-05,1.19208931511517,"sp.Q15113.PCOC1_HUMAN",0.233298399147912,0.308457620443599,0.319774971289048,-0.273489339192503,0.0661211446798414,0.581946959636102
"5604","PCOLCE2","PCOLCE2..26577.",0.0265695279276608,0.499933609688877,0.711272384823836,-0.104388333853432,0.0640170324862745,0.604321943542309,"sp.Q9UKZ9.PCOC2_HUMAN",0.215716871829431,0.532462797441776,0.881521047928214,0.0450659079486035,0.283077435222325,0.487396889493173
"5605","PCSK1","PCSK1..5122.",0.672057281837188,0.0991957415915612,0.0207527520070204,0.441501271863663,0.223952977643927,-0.342305530272102,"sp.P29120.NEC1_HUMAN",0.716090277153497,0.183755768355389,0.0820417913773172,0.647604263892384,0.407710780349313,-0.463848495536996
"5606","PCSK2","PCSK2..5126.",0.236917822228758,0.199445202289558,0.310381384960466,-0.0987484668395567,0.0704035608494739,0.298193669129115,"sp.P16519.3.NEC2_HUMAN",0.812933458224578,-0.194522862938023,0.124434472903456,-0.669604890744016,0.542731514180154,0.475082027805993
"5607","PCSK5","PCSK5..5125.",0.554767546640198,0.140177402350079,0.00218625519388829,-0.427161274375792,0.0207086471382587,0.567338676725871,"sp.Q92824.PCSK5_HUMAN",0.879247104474631,0.0476436222184372,0.240833168267228,0.347088909719437,0.439091668755321,-0.299445287501
"5608","PCSK6","PCSK6..5046.",0.0842119333308215,0.721191935936271,0.675085055993411,0.0860861307872183,0.14295734502091,0.635105805149053,"sp.P29122.PCSK6_HUMAN",0.330712775328316,-0.328690777671515,0.64337692448732,-0.108828629728606,0.57216572862556,-0.21986214794291
"5609","PCSK9","PCSK9..255738.",0.224144783939491,-0.470337256853457,0.946286781756134,-0.0182329827875656,0.287606828884901,-0.452104274065891,"sp.Q8NBP7.PCSK9_HUMAN",0.912887109069156,0.062320552708513,0.391766036898136,0.227223246024983,0.779524043097405,-0.16490269331647
"5610","PCTP","PCTP..58488.",0.210609519120077,0.172025072226295,0.00891299049980472,-0.42378730278447,0.00249425391053628,0.595812375010765,"sp.Q9UKL6.PPCT_HUMAN",0.117668572291553,0.214565908371911,0.00964075291196591,-0.311311633539625,0.00181088994810281,0.525877541911536
"5611","PCYOX1","PCYOX1..51449.",1.80687303084702e-07,0.618615762341087,0.882974954937353,0.0166255910304294,4.18469731406855e-05,0.601990171310658,"sp.Q9UHG3.PCYOX_HUMAN",0.001411635130952,0.310509459528661,0.627451039830118,-0.0475490804088061,0.00383041449792379,0.358058539937467
"5612","PCYOX1L","PCYOX1L..78991.",0.036751605792274,0.322640615719707,0.00176612641382019,-0.349342308299678,0.000108015571391686,0.671982924019386,"sp.Q8NBM8.PCYXL_HUMAN",0.312591735224588,0.139330870615906,0.0553470959028883,-0.173226874960692,0.0354167948517565,0.312557745576598
"5613","PCYT1A","PCYT1A..5130.",0.00197059663174575,0.268130527600497,0.0175769316730449,-0.241517576079742,4.39391644975986e-05,0.509648103680239,"sp.P49585.PCY1A_HUMAN",0.956258353445519,-0.00500630887228841,0.00364523881052291,-0.287624224712237,0.0187263280841477,0.282617915839949
"5614","PCYT2","PCYT2..5833.",0.391693857294449,-0.0941136882348506,0.313889610485367,-0.127120336934189,0.824804725357617,0.0330066486993381,"sp.Q99447.3.PCY2_HUMAN",0.905496471440061,0.0142477015071597,0.010835033141555,-0.315573365414891,0.0363849968496056,0.329821066922051
"5615","PDAP1","PDAP1..11333.",2.66054756614653e-13,0.41349397892515,0.0552485275564638,-0.166571410925225,4.33500483629966e-09,0.580065389850374,"sp.Q13442.HAP28_HUMAN",0.00039658828333162,0.29936496062138,0.0639601687834315,-0.220942570169107,4.55218892311604e-05,0.520307530790487
"5616","PDCD10","PDCD10..11235.",6.43454836463199e-09,0.38245417222713,0.0244252411218053,-0.414182068425459,6.48976854221624e-05,0.79663624065259,"sp.Q9BUL8.PDC10_HUMAN",0.645481903494597,0.0324030875370047,0.368163275980447,-0.0883566493952393,0.275594902919235,0.120759736932244
"5617","PDCD11","PDCD11..22984.",0.0360632488093627,0.382167591385389,1.95190214467165e-10,-0.462481963709635,6.44632618224787e-05,0.844649555095024,"sp.Q14690.RRP5_HUMAN",0.816257173596112,0.0337729109847719,0.108124727653016,-0.09882768172317,0.380296458795208,0.132600592707942
"5618","PDCD2","PDCD2..5134.",0.191302358062487,0.170063039299881,5.03812507734231e-15,-0.499495711521513,1.8563715514834e-05,0.669558750821394,"sp.Q16342.PDCD2_HUMAN",0.316327556823226,0.158526648776862,7.8360188716725e-07,-0.301221733725119,0.00713079066918962,0.459748382501981
"5619","PDCD2L","PDCD2L..84306.",8.67386587358765e-05,0.384232873638339,0.270084672151872,-0.0964054175733411,4.03536717434119e-05,0.48063829121168,"sp.Q9BRP1.PDD2L_HUMAN",0.130229140961587,0.156444530766183,0.431065779031361,-0.0666222441423252,0.0532996915225189,0.223066774908508
"5620","PDCD4","PDCD4..27250.",0.18494929155392,0.414432852621682,0.00087584819873283,-0.4173447304447,0.0133380822744614,0.831777583066382,"sp.Q53EL6.PDCD4_HUMAN",0.173216519096028,0.358669144689897,0.000742092044886192,-0.342569125589525,0.0126803659207438,0.701238270279423
"5621","PDCD5","PDCD5..9141.",0.00018134073983715,0.335485085575239,0.0369377452458789,-0.171978703392116,5.97080066881491e-06,0.507463788967355,"sp.O14737.PDCD5_HUMAN",0.115285339865174,0.192813033183487,0.000997169110157484,-0.336865410497076,0.000247187766271036,0.529678443680563
"5622","PDCD6","PDCD6..10016.",6.81188838523225e-15,0.508257065311473,0.0141654368850346,-0.314834613308694,1.00778048733669e-07,0.823091678620167,"sp.O75340.PDCD6_HUMAN",1.02123021586122e-07,0.346819645875822,0.0426260040331528,-0.258657638529661,2.53509339501339e-05,0.605477284405483
"5623","PDCD6IP","PDCD6IP..10015.",0.21640855825435,0.21115959816126,3.1935267431918e-13,-0.461867206162692,0.00084625751673501,0.673026804323952,"sp.Q8WUM4.2.PDC6I_HUMAN",0.175648171370151,0.233176448795676,1.92634145849946e-08,-0.348093020612277,0.0027249440841793,0.581269469407953
"5624","PDCD7","PDCD7..10081.",0.0195304274954658,0.227310772982636,2.5165647647824e-12,-0.438146085378798,7.95980268746e-08,0.665456858361434,"sp.Q8N8D1.PDCD7_HUMAN",0.897243068815386,0.0169167475367931,0.581961433955429,-0.0336096882723149,0.708847855576687,0.050526435809108
"5625","PDCL","PDCL..5082.",0.00156091222226396,0.253795470205058,7.36382845558244e-08,-0.391238647048487,5.42446666080603e-10,0.645034117253545,"sp.Q13371.PHLP_HUMAN",0.038186515290046,0.224952690856835,0.0193304895448125,-0.181060964769883,0.000896889088580631,0.406013655626717
"5626","PDCL3","PDCL3..79031.",0.0127367778510283,0.225562408542606,0.435819299747509,-0.0700641557568193,0.0126133440993362,0.295626564299425,"sp.Q9H2J4.PDCL3_HUMAN",0.0344402290606974,0.243496635053733,0.1288410581832,-0.145100379054723,0.00512583957561331,0.388597014108456
"5627","PDE12","PDE12..201626.",0.111188190846791,0.289131888653863,7.43453135443798e-21,-0.612017010084204,7.21158715530858e-05,0.901148898738067,"sp.Q6L8Q7.PDE12_HUMAN",0.275167918605875,0.172476030662448,1.92022334397285e-16,-0.40805144077983,0.00152450702612789,0.580527471442277
"5628","PDE1C","PDE1C..5137.",1.17511452957527e-06,1.02617170590655,0.0533109216286761,0.574761976306669,0.176019986496398,0.451409729599884,"sp.Q14123.PDE1C_HUMAN",0.000103091138095914,0.837748759893025,0.0729377205680018,0.846921385520699,0.984471992271177,-0.00917262562767451
"5629","PDE2A","PDE2A..5138.",0.0387530930498283,0.336120970014929,0.967350216299717,-0.00448260829210967,0.0520688028434551,0.340603578307039,"sp.O00408.PDE2A_HUMAN",0.171826013930851,-0.17494940828012,0.0495989376706977,-0.268972297468733,0.535757317332676,0.0940228891886126
"5630","PDE3A","PDE3A..5139.",0.112095587080775,-0.222496855824677,0.423978353979279,-0.120039191214115,0.530367669865518,-0.102457664610562,"sp.Q14432.PDE3A_HUMAN",0.364820080599803,0.287011113392041,0.879564336145295,-0.0349363243654318,0.316297334351836,0.321947437757473
"5631","PDE3B","PDE3B..5140.",0.473290973048765,-0.181965287068702,5.6747611311611e-05,-0.59343148133825,0.118011386394545,0.411466194269547,"sp.Q13370.PDE3B_HUMAN",0.290647656130664,0.317432125123418,0.061826063510852,-0.653706327961981,0.0242727418719279,0.971138453085399
"5632","PDE4A","PDE4A..5141.",0.337089223364065,0.290946725004707,0.000294770245551192,-0.453412940236303,0.0200040059141393,0.74435966524101,"sp.P27815.PDE4A_HUMAN",0.913145567372253,-0.0432890878596503,0.431266007905792,-0.161046290001361,0.774512968114851,0.117757202141711
"5633","PDE4D","PDE4D..5144.",0.816388533342208,0.0562946417528343,0.289379133376783,-0.16859042938351,0.384452316265835,0.224885071136344,"sp.Q08499.11.PDE4D_HUMAN",0.672304348779543,0.108835079477731,0.476690058418505,-0.120972196904003,0.408399553233897,0.229807276381734
"5634","PDE4DIP","PDE4DIP..9659.",0.951359805649375,-0.00993815376995588,0.618403141791067,-0.11090518773542,0.689206674803995,0.100967033965464,"sp.Q5VU43.4.MYOME_HUMAN",0.96719337347871,-0.00301259616456289,0.482597776869416,0.0623743910943702,0.516791290497517,-0.0653869872589331
"5635","PDE4DIP","PDE4DIP..9659.",0.951359805649375,-0.00993815376995588,0.618403141791067,-0.11090518773542,0.689206674803995,0.100967033965464,"tr.E9PL24.E9PL24_HUMAN",0.530936109073348,-0.0539285671807851,0.625624228660926,0.0505295233011673,0.387513780106492,-0.104458090481952
"5636","PDE5A","PDE5A..8654.",0.935522179417999,0.0215837575904696,0.523059756168305,-0.0721438956690896,0.728664205749895,0.0937276532595592,"sp.O76074.PDE5A_HUMAN",0.781058204171352,-0.111149539395572,0.128166489497597,0.219032521145164,0.417539872389718,-0.330182060540736
"5637","PDE6D","PDE6D..5147.",0.0759172149583709,0.194141213365181,0.0728082658508453,-0.175591587723562,0.00730988668448736,0.369732801088743,"sp.O43924.PDE6D_HUMAN",0.00383672254128047,0.239501761317367,0.443042113359031,-0.0758502723994948,0.0079346902872476,0.315352033716862
"5638","PDE8A","PDE8A..5151.",0.00556119197070447,0.577536719990476,0.265219862848951,-0.0956513550384059,0.00183449188070322,0.673188075028882,"sp.O60658.PDE8A_HUMAN",0.0384190264091689,0.416096804779036,0.962103535357821,-0.004139744081363,0.0405062449084292,0.420236548860399
"5639","PDF","PDF..64146.",2.8281152251139e-06,0.627446125617864,1.46725987601104e-08,-0.459150512896193,6.20085797377931e-12,1.08659663851406,"sp.Q9HBH1.DEFM_HUMAN",0.000615489767621797,0.452907746978248,7.2789300261155e-07,-0.384856638590005,3.17238861624446e-08,0.837764385568254
"5640","PDGFD","PDGFD..80310.",0.350372450966953,-0.150108158416662,0.84542033433218,0.0322199245183288,0.347550016790452,-0.182328082934991,"sp.Q9GZP0.PDGFD_HUMAN",0.00552889703091267,-1.00711830852119,0.59932770905366,-0.150143958335079,0.0109516800745562,-0.856974350186113
"5641","PDGFRB","PDGFRB..5159.",0.682166558419741,-0.106690015847612,0.118453767755101,-0.27718401532918,0.548585859726491,0.170493999481568,"sp.P09619.PGFRB_HUMAN",0.276977075711415,-0.450450322459683,0.898981317830625,-0.0388901171479557,0.38745926274765,-0.411560205311727
"5642","PDHB","PDHB..5162.",0.195356127552953,0.184507920722214,4.84615340951428e-22,-0.616968285600093,1.71988823505395e-05,0.801476206322307,"sp.P11177.ODPB_HUMAN",0.794980797351271,0.0426191641547828,0.000117453778989236,-0.208686032040411,0.140033062401373,0.251305196195194
"5643","PDHX","PDHX..8050.",0.0886732739691184,0.136670007871138,0.735887916162125,-0.0331342881020209,0.132350024941941,0.169804295973159,"sp.O00330.ODPX_HUMAN",0.0658103504217599,0.207188170319367,0.719137112317292,-0.02556228662865,0.0534455160666572,0.232750456948017
"5644","PDIA3","PDIA3..2923.",0.0274508532636398,0.269869003754788,0.0209156393191832,-0.192464827572689,0.000724985005339195,0.462333831327477,"tr.H7BZJ3.H7BZJ3_HUMAN",0.431238837246934,0.0986133099184329,0.00703920050818774,-0.201760420242038,0.0281716046385184,0.300373730160471
"5645","PDIA3","PDIA3..2923.",0.0274508532636398,0.269869003754788,0.0209156393191832,-0.192464827572689,0.000724985005339195,0.462333831327477,"sp.P30101.PDIA3_HUMAN",0.762630030306339,0.0352171040075178,0.000701906578150631,-0.234737451312936,0.0370537317401416,0.269954555320454
"5646","PDIA4","PDIA4..9601.",1.33361328896408e-07,0.527607479784653,0.0035984816336778,-0.356063211979398,6.18194118941943e-10,0.883670691764051,"sp.P13667.PDIA4_HUMAN",6.54730158805933e-06,0.343918064832705,0.0215851778579673,-0.229611895627497,2.33859345505395e-07,0.573529960460203
"5647","PDIA5","PDIA5..10954.",0.00129746664373906,0.348409284708751,0.0143887915112896,-0.353715648446368,3.24071529557301e-05,0.702124933155119,"sp.Q14554.PDIA5_HUMAN",7.13358832097366e-05,0.389325926002531,0.353691186031562,-0.118874681135404,0.000520860174340162,0.508200607137935
"5648","PDIA6","PDIA6..10130.",1.08533735852397e-05,0.375570474024528,0.0522761291710852,-0.233940462859961,1.564519676146e-05,0.609510936884488,"tr.B5MCQ5.B5MCQ5_HUMAN",0.000151407984205975,0.343739813807074,0.764317113736491,-0.0273923969113407,0.00178319484685443,0.371132210718415
"5649","PDK1","PDK1..5163.",0.248052148130963,0.179490288087398,0.0562858269572237,-0.235594014213107,0.0238216238355683,0.415084302300505,"sp.Q15118.PDK1_HUMAN",0.403185759137618,0.0937139512654142,0.0180823227312453,-0.227417133144751,0.0172157680915761,0.321131084410165
"5650","PDK2","PDK2..5164.",0.00142957551125568,0.386189688962131,0.996429836385452,-0.000618603181044897,0.0169786090387338,0.386808292143176,"sp.Q15119.PDK2_HUMAN",0.0841683442370137,0.163124653923836,0.567632567477538,-0.0727590222391307,0.100159186593894,0.235883676162967
"5651","PDLIM1","PDLIM1..9124.",0.0393493281499281,0.877203370386753,0.435333717271673,-0.169462564990905,0.0169718325687899,1.04666593537766,"sp.O00151.PDLI1_HUMAN",0.0713288152400309,0.602755378874655,0.470339925049565,-0.109824558965913,0.0379044297550024,0.712579937840568
"5652","PDLIM2","PDLIM2..64236.",0.877908257271564,0.0474183776924475,0.000235916605175822,-0.59254830123133,0.0358181204512096,0.639966678923777,"sp.Q96JY6.5.PDLI2_HUMAN",0.577657236776869,0.148729380933148,0.133428745585809,-0.196324247372538,0.187630440382656,0.345053628305686
"5653","PDLIM3","PDLIM3..27295.",0.968265440779394,-0.018008174000673,0.539824468535332,0.101685329849901,0.791644448541619,-0.119693503850574,"sp.Q53GG5.2.PDLI3_HUMAN",0.259865427258544,0.85950732137193,0.264343660208432,0.207676364431377,0.386721848349846,0.651830956940553
"5654","PDLIM4","PDLIM4..8572.",0.155296315939091,0.60020301175462,0.231480057691046,0.348650228796234,0.58998978096617,0.251552782958387,"sp.P50479.PDLI4_HUMAN",0.11924493020812,0.567977374964491,0.18748731769753,0.311994060726257,0.518351075050154,0.255983314238234
"5655","PDLIM5","PDLIM5..10611.",0.826715964899394,-0.116893446261654,0.655356510459743,0.0532221541196494,0.750559023627786,-0.170115600381303,"sp.Q96HC4.PDLI5_HUMAN",0.435160008366362,0.21499225903668,0.996961372034911,0.000383002519159521,0.439120356585059,0.214609256517521
"5656","PDLIM7","PDLIM7..9260.",0.135519328395774,0.292345930158321,0.104596896758558,-0.245204227029929,0.0169815846956383,0.53755015718825,"tr.D6RH06.D6RH06_HUMAN",0.0356052202466606,0.457701733368571,0.703871873298948,-0.0584031349282805,0.0307906163131352,0.516104868296851
"5657","PDLIM7","PDLIM7..9260.",0.135519328395774,0.292345930158321,0.104596896758558,-0.245204227029929,0.0169815846956383,0.53755015718825,"sp.Q9NR12.2.PDLI7_HUMAN",0.07142509818843,0.364110161897577,0.590523135564262,-0.0690434629772704,0.0509204278373449,0.433153624874847
"5658","PDP1","PDP1..54704.",0.178917543961984,0.207821804770363,0.0782321296010801,-0.397239743793636,0.0118468497108943,0.605061548564,"sp.Q9P0J1.2.PDP1_HUMAN",0.627713819873355,-0.0475571250584015,0.697385818065381,-0.0615247388951662,0.932262525852981,0.0139676138367647
"5659","PDP2","PDP2..57546.",0.0023486156164354,0.387386378465083,5.29392042848921e-06,-0.341677764666522,5.56723715887742e-07,0.729064143131605,"sp.Q9P2J9.PDP2_HUMAN",0.362888818941983,0.106676118472404,0.0504009207996373,-0.167246851331459,0.0303374602654163,0.273922969803863
"5660","PDPK1","PDPK1..5170.",0.000199132880008564,0.451542175333437,3.19984890174416e-09,-0.395208536901024,3.68294334669189e-09,0.846750712234461,"sp.O15530.PDPK1_HUMAN",0.00194737073842224,0.389237162984924,2.12646477591734e-07,-0.32775325179306,4.34644985032138e-07,0.716990414777984
"5661","PDPR","PDPR..55066.",0.0108926843159714,0.387577492448593,1.29586176097162e-05,-0.398812939691095,5.64459030051854e-06,0.786390432139688,"sp.Q8NCN5.PDPR_HUMAN",0.542339937591285,0.0765300070919628,0.0473940621300745,-0.157340093991068,0.0824102027559971,0.233870101083031
"5662","PDRG1","PDRG1..81572.",6.5957734888885e-11,0.35479179177068,0.352613952140602,0.163136578910319,0.278441859442622,0.19165521286036,"sp.Q9NUG6.PDRG1_HUMAN",0.459443090432336,-0.0615072643204497,0.35929749622191,0.192832801263156,0.228522176594574,-0.254340065583606
"5663","PDS5A","PDS5A..23244.",0.276503606718933,0.136050991164806,2.747638764175e-15,-0.448922797347215,0.000120530477421126,0.584973788512021,"sp.Q29RF7.PDS5A_HUMAN",0.0406539650991072,0.229784823989563,1.27395260865849e-05,-0.185161343361585,0.000859026590964552,0.414946167351148
"5664","PDS5B","PDS5B..23047.",0.0095870264542818,0.274247765444135,9.80832110549969e-07,-0.369782873265634,5.12525151923146e-08,0.644030638709769,"tr.A9IYQ1.A9IYQ1_HUMAN",0.233434243076288,0.30441824554521,0.298751317945075,-0.215407682424083,0.0588498842867513,0.519825927969293
"5665","PDS5B","PDS5B..23047.",0.0095870264542818,0.274247765444135,9.80832110549969e-07,-0.369782873265634,5.12525151923146e-08,0.644030638709769,"sp.Q9NTI5.PDS5B_HUMAN",0.00205649960430309,0.299416281622483,0.0286891976859591,-0.116967373320315,4.53600214163379e-05,0.416383654942798
"5666","PDSS1","PDSS1..23590.",0.0243210200077761,0.306854218306633,1.31177135852619e-05,-0.344592655273761,1.68304943137173e-05,0.651446873580394,"sp.Q5T2R2.DPS1_HUMAN",0.020864587107477,0.402274113912941,0.188070640859843,0.127242192217926,0.114094550038224,0.275031921695015
"5667","PDSS2","PDSS2..57107.",0.00811353420826017,0.246078789752972,3.36524581678012e-12,-0.43161455720445,9.16170547633346e-09,0.677693346957422,"sp.Q86YH6.DLP1_HUMAN",0.115380078305567,0.235334357488489,0.000359610002128291,-0.238255749301385,0.0039048412998845,0.473590106789874
"5668","PDXDC1","PDXDC1..23042.",0.000497394916741073,0.477485512963974,1.18998510589455e-05,-0.364000888372044,1.02570214257941e-07,0.841486401336018,"sp.Q6P996.PDXD1_HUMAN",0.00438024709588358,0.429404441882871,0.000187349078948533,-0.328978456072912,7.4427655983626e-06,0.758382897955783
"5669","PDXK","PDXK..8566.",0.0354591711298514,0.412771159381233,0.0689866535655585,-0.191047321790866,0.00326749852593907,0.603818481172099,"sp.O00764.PDXK_HUMAN",0.0647413200215861,0.277646257147027,0.111506779488336,-0.133307852197998,0.00960462345841302,0.410954109345025
"5670","PDXP","PDXP..57026.",0.000237382136184159,0.613403563630335,5.08711386013917e-09,-0.643027662539004,6.01518863590138e-10,1.25643122616934,"sp.Q96GD0.PLPP_HUMAN",0.153562108603098,0.247874855611002,9.85864736305032e-09,-0.491552059237378,0.0001894254738531,0.739426914848379
"5671","PDZD8","PDZD8..118987.",0.317476229968908,0.215020839104365,1.32291825203008e-07,-0.512751247120538,0.00245228888919078,0.727772086224903,"sp.Q8NEN9.PDZD8_HUMAN",0.616745097476069,0.0683410396934558,3.25091400897826e-08,-0.365242673639058,0.00404727359213375,0.433583713332514
"5672","PDZK1","PDZK1..5174.",0.0787194312825478,0.413898110084922,0.865243285947415,-0.0413192750580187,0.138288588957363,0.455217385142941,"sp.Q5T2W1.NHRF3_HUMAN",0.204731475460515,0.417599715331581,0.497848714254516,0.244653830870686,0.699836867363956,0.172945884460895
"5673","PEA15","PEA15..8682.",0.583569877898086,0.0771061018373835,0.965974669588707,0.00784493506296169,0.736963683280173,0.0692611667744218,"sp.Q15121.PEA15_HUMAN",0.720462912647598,0.0422646659044068,0.152665462420337,-0.239664825956146,0.126318921183719,0.281929491860553
"5674","PEAK1","PEAK1..79834.",0.186323494080255,0.228355192458009,0.0379980101633389,-0.213877029694551,0.0167779828265971,0.442232222152561,"sp.Q9H792.PEAK1_HUMAN",0.233282660362006,0.187690315828821,0.849408411669481,-0.0149784415590029,0.216495161174793,0.202668757387824
"5675","PEAR1","PEAR1..375033.",0.00534321951954804,-0.422696484430521,0.882494284219899,0.0378739580145235,0.089388652916664,-0.460570442445045,"sp.Q5VY43.PEAR1_HUMAN",0.842408369180942,-0.0813794879589559,0.976356776163264,-0.0204293132338896,0.931946668303124,-0.0609501747250663
"5676","PEBP1","PEBP1..5037.",0.207395278549297,0.266832290633447,0.0262266924899407,-0.349512804218096,0.0162506976071414,0.616345094851543,"sp.P30086.PEBP1_HUMAN",0.193309493927146,0.242784303410226,0.00112460153902098,-0.48011171979191,0.00125812157937548,0.722896023202136
"5677","PECAM1","PECAM1..5175.",0.000420124273922793,-0.452493278588163,0.050702218968368,-0.309310172231114,0.352424318135287,-0.143183106357049,"sp.P16284.PECA1_HUMAN",0.00106684900885719,-0.832991851866433,0.293590295500102,-0.436007526865592,0.347910068196118,-0.396984325000841
"5678","PECR","PECR..55825.",0.00393632088781375,0.545212652286238,0.00893374737251258,-0.364483747059251,3.45876427826666e-05,0.909696399345489,"sp.Q9BY49.PECR_HUMAN",0.035410287698811,0.351236742201049,0.0166674986294942,-0.308835900319483,0.000464189794708505,0.660072642520532
"5679","PEF1","PEF1..553115.",8.9946431271493e-07,0.379761460070885,1.970434785678e-05,-0.248504415803438,7.90182542512618e-12,0.628265875874322,"sp.Q9UBV8.PEF1_HUMAN",0.855968781228339,-0.0188806621685284,0.231694553466447,-0.0758264049888653,0.606311607863224,0.0569457428203369
"5680","PEG10","PEG10..23089.",0.0687061903032974,0.59139867630936,0.238808262948475,-0.553562719902573,0.0199298296752046,1.14496139621193,"sp.Q86TG7.PEG10_HUMAN",0.212860288565155,0.207516855313347,0.506458613017523,-0.155942366699085,0.151749190278639,0.363459222012433
"5681","PEG3","PEG3..5178.",0.970133134431044,0.00733393195021526,0.259200338292352,-0.153534323600576,0.408903926149029,0.160868255550791,"sp.Q9GZU2.4.PEG3_HUMAN",0.844056911147466,-0.100338894821744,0.106462715061364,-0.601321853311934,0.306603411680406,0.50098295849019
"5682","PELI2","PELI2..57161.",0.888645085227314,0.0308630439533757,0.272796809695077,-0.147251883619486,0.442912445116144,0.178114927572862,"sp.Q9HAT8.PELI2_HUMAN",0.592199831226055,0.180302162979032,0.624231696877191,-0.0742442490200346,0.460638960884926,0.254546411999067
"5683","PELI3","PELI3..246330.",0.217468491668787,-0.128826075438413,0.365488424468468,-0.0777434719804053,0.664677472004051,-0.0510826034580081,"sp.Q8N2H9.PELI3_HUMAN",0.221992747241691,-0.244285392246251,0.306796438097227,0.235010956558172,0.0785668866316764,-0.479296348804423
"5684","PELO","PELO..53918.",0.00181087785287196,0.369746720950948,0.13622246727857,-0.118711261158845,0.000218198115121844,0.488457982109793,"sp.Q9BRX2.PELO_HUMAN",0.0436074140819356,0.185943589061472,0.994347497639212,0.000485512810948011,0.0788928236894782,0.185458076250524
"5685","PELP1","PELP1..27043.",0.142211902844956,0.161004658694753,1.68248428655926e-14,-0.488734902267396,4.95461748309237e-07,0.649739560962149,"sp.Q8IZL8.2.PELP1_HUMAN",0.254292682767414,0.103910628723252,4.93098511850473e-05,-0.235376471547089,0.000740163425615557,0.339287100270341
"5686","PEMT","PEMT..10400.",4.0316438530155e-05,0.468700043902526,4.781554222178e-07,-0.414297617120072,1.19239734847286e-10,0.882997661022598,"sp.Q9UBM1.3.PEMT_HUMAN",0.0852093577337394,0.280829949710514,0.144651710648565,-0.170839333599246,0.0132351770728194,0.451669283309759
"5687","PEPD","PEPD..5184.",0.00286668390515448,0.374455568690362,0.0727022184767216,-0.212874503256843,0.000176371256921779,0.587330071947204,"sp.P12955.PEPD_HUMAN",0.251788491924257,0.114073037834831,0.255013134064764,-0.119026999792826,0.069865472600772,0.233100037627656
"5688","PER1","PER1..5187.",0.420288340589456,-0.120262081919731,1.52002664273599e-07,-0.494936081179376,0.0175553801643094,0.374673999259645,"sp.O15534.PER1_HUMAN",0.169030545310202,0.174362401620292,0.0419507373463319,-0.238639608307636,0.00605778512917284,0.413002009927928
"5689","PERP","PERP..64065.",0.666952060025974,-0.233860595080344,0.70753716360746,0.0828393127072165,0.562441196907661,-0.316699907787561,"sp.Q96FX8.PERP_HUMAN",0.574578550773939,-0.365480136114366,0.303741553472292,0.465348103397975,0.15052223701296,-0.830828239512341
"5690","PES1","PES1..23481.",2.10556028474165e-06,0.506232694642964,1.0077861948542e-10,-0.404355317914826,4.28111519718035e-12,0.91058801255779,"sp.O00541.PESC_HUMAN",0.0759601459447548,0.177435709309578,0.291100731492511,-0.055243732328753,0.0254130543982048,0.232679441638331
"5691","PET100","PET100..100131801.",0.00469513503599296,0.272520598958575,4.01295690101962e-08,-0.328418266752609,1.97114037041503e-07,0.600938865711184,"sp.P0DJ07.PT100_HUMAN",0.388880439516987,0.132213616101533,0.223021755974585,-0.0917136301364937,0.159120579708887,0.223927246238026
"5692","PET117","PET117..100303755.",3.03236765280829e-15,0.529687860364305,1.51623515737505e-07,-0.399717741377687,1.97147529176086e-23,0.929405601741992,"sp.Q6UWS5.PT117_HUMAN",0.000250272553256114,0.372136117134329,0.194679305333119,-0.153836362579451,3.2811873086973e-05,0.52597247971378
"5693","PEX1","PEX1..5189.",7.98801080691395e-05,0.300664867220152,0.0102706776055849,-0.290963927284659,1.83781473648919e-06,0.591628794504812,"sp.O43933.PEX1_HUMAN",0.00702726272798384,0.180615280117336,0.0579976955622477,-0.190951123417133,0.000669428516183793,0.371566403534469
