"","RNA_Name","RNA_ID.x","RNA.Pvalue.Gain","RNA.Diff.Gain","RNA.Pvalue.Loss","RNA.Diff.Loss","RNA.Pvalue.GainvLoss","RNA.Diff.GainvLoss","Protein_ID","Protein.Pvalue.Gain","Protein.Diff.Gain","Protein.Pvalue.Loss","Protein.Diff.Loss","Protein.Pvalue.GainvLoss","Protein.Diff.GainvLoss","Three.RNA.Gain","Three.RNA.Loss","Three.Protein.Gain","Three.Protein.Loss","RNA_ID.y","RNA_ID.All","Variance.noAn","Variance.Mean.noAn","Variance.All","St.Dev.noAn","St.Dev.All","Chrm.Num.Arm","RNA_num"
"3822","ITGA7","ITGA7..3679.",0.412998306545195,-0.222303336484352,0.137815236015722,0.395055772113762,0.0826950116849589,-0.617359108598114,"sp.Q13683.7.ITA7_HUMAN",0.529719600588613,0.220296366081681,0.293894791391008,0.35971127194785,0.758964988161377,-0.139414905866169,"Anti-Scaling","Anti-Scaling","Buffering","Anti-Scaling","ITGA7","ITGA7",2.50204754027714,1.10620464406834,2.64737116071013,1.58178618665013,1.62707441769273,"12q","ITGA7"
"3823","ITGAL","ITGAL..3683.",0.657185185210614,0.121398656407444,0.0593105603500088,-0.274924109191412,0.141187637069381,0.396322765598856,"sp.P20701.2.ITAL_HUMAN",0.806515847216972,0.0799323024241088,0.775597784755967,-0.0852816911902634,0.599147355774766,0.165213993614372,"Buffering","Scaling","Buffering","Buffering","ITGAL","ITGAL",2.90100642096556,4.00642254714854,2.25407652754993,1.70323410632994,1.50135822758925,"16p","ITGAL"
"3827","ITGB2","ITGB2..3689.",0.802480945459335,-0.0928056399574773,0.00706147429594047,-0.564366987723891,0.202961575478086,0.471561347766413,"sp.P05107.ITB2_HUMAN",0.724214627557616,-0.107864408310938,0.038909058566191,-0.364258437212247,0.401329559023475,0.256394028901309,"Buffering","Scaling","Anti-Scaling","Scaling","ITGB2","ITGB2",4.9411911993921,2.47465805601692,4.08365802228423,2.22287903390898,2.02080628024663,"21q","ITGB2"
"3828","ITGB3","ITGB3..3690.",0.276276616449441,0.37838147430108,0.0816829738916277,-0.500435243149358,0.0300782166610295,0.878816717450438,"sp.P05106.ITB3_HUMAN",0.238967173583288,0.316791990598534,0.102086677098474,-0.389225541255122,0.0314616058849888,0.706017531853656,"Scaling","Scaling","Scaling","Scaling","ITGB3","ITGB3",5.22061302788922,2.89134945852583,5.00602564314737,2.28486608532956,2.2374149465728,"17q","ITGB3"
"3830","ITGB4","ITGB4..3691.",0.781556809508718,0.110830684730383,0.217041404965108,0.492560171296689,0.452382587971169,-0.381729486566306,"sp.P16144.ITB4_HUMAN",0.505976004823847,-0.143403399854866,0.95710441659359,-0.0124855105349348,0.640149511536867,-0.130917889319931,"Buffering","Anti-Scaling","Anti-Scaling","Buffering","ITGB4","ITGB4",7.67367336463824,1.83716343101785,7.42412191626558,2.77013959298773,2.72472419086145,"17q","ITGB4"
"3831","ITGB5","ITGB5..3693.",0.00361071466766993,0.624372356363727,0.204594494651228,0.314711481075897,0.250588968982463,0.30966087528783,"sp.P18084.ITB5_HUMAN",0.0204640057816807,0.308053079443195,0.113869957764832,0.296002928863495,0.952602212595099,0.0120501505797,"Scaling","Anti-Scaling","Scaling","Anti-Scaling","ITGB5","ITGB5",4.16590162642697,0.736507986911008,3.58473859519588,2.04105404789461,1.8933405914404,"3q","ITGB5"
"3832","ITGB6","ITGB6..3694.",0.605308859129168,-0.161467219644523,0.662857748684968,0.116018666641527,0.458363160413106,-0.277485886286049,"sp.P18564.ITB6_HUMAN",0.169561273952383,-0.436982662251348,0.810919968060107,0.0574791677045461,0.170288021741347,-0.494461829955894,"Anti-Scaling","Anti-Scaling","Anti-Scaling","Buffering","ITGB6","ITGB6",3.7609805553998,2.26269585930806,3.63518488894291,1.93932476790243,1.90661608325927,"2q","ITGB6"
"3833","ITGB8","ITGB8..3696.",1.46496870236347e-05,0.880556529482243,0.463255516640167,0.221858055905541,0.037678538518696,0.658698473576702,"sp.P26012.ITB8_HUMAN",0.0795696251661907,0.367367226958809,0.740790557583067,0.105251438821238,0.397828664297958,0.262115788137571,"Scaling","Anti-Scaling","Scaling","Anti-Scaling","ITGB8","ITGB8",3.08006469191472,1.69880553858132,3.31618782231778,1.75501130820138,1.821040313205,"7p","ITGB8"
"3834","ITGBL1","ITGBL1..9358.",0.249037246077067,-0.385151535294756,0.462036759814088,-0.150669627924474,0.478994871734142,-0.234481907370282,"sp.O95965.ITGBL_HUMAN",0.730418785786064,0.249196692310501,0.330552280622937,0.407914716573499,0.829086211955663,-0.158718024262997,"Anti-Scaling","Buffering","Buffering","Anti-Scaling","ITGBL1","ITGBL1",3.95144064556762,2.55886978769323,3.4762493685167,1.98782309212053,1.86447026485184,"13q","ITGBL1"
"3835","ITIH2","ITIH2..3698.",0.370942190774601,-0.0973435882126744,0.767892857000427,-0.0404879899329162,0.661035627599435,-0.0568555982797582,"sp.P19823.ITIH2_HUMAN",0.401116726243959,0.15156169257529,0.744876069796473,-0.0420639031763342,0.327772612531241,0.193625595751625,"Buffering","Buffering","Buffering","Buffering","ITIH2","ITIH2",1.41425867972685,5.26636264009399,1.31801571050792,1.18922608436195,1.14804865337141,"10p","ITIH2"
"3836","ITIH3","ITIH3..3699.",0.611295485582255,0.135603633281426,0.000272221060195444,-0.206821964868831,0.202505592025559,0.342425598150258,"sp.Q06033.ITIH3_HUMAN",0.481713591524353,0.297458216247346,0.561381351677258,0.0770524715265807,0.598915679434932,0.220405744720765,"Buffering","Buffering","Scaling","Buffering","ITIH3","ITIH3",0.548026963036293,1.66471862917329,0.376711828759359,0.74028843232641,0.613768546570578,"3p","ITIH3"
"3841","ITPKA","ITPKA..3706.",0.530011862032731,-0.166333232704685,0.000828829610897994,-0.462677516300201,0.28760827205156,0.296344283595516,"sp.P23677.IP3KA_HUMAN",0.458196170334883,0.307228160475582,0.148735027618613,-0.228800731404518,0.218252497494552,0.5360288918801,"Anti-Scaling","Scaling","Scaling","Buffering","ITPKA","ITPKA",1.42539327468483,0.623426299578529,1.42792036661379,1.1938983519064,1.19495621953852,"15q","ITPKA"
"3842","ITPKB","ITPKB..3707.",0.54463678862827,0.10494254698391,0.0392136130912903,-0.431717542767228,0.025457827073934,0.536660089751138,"sp.P27987.IP3KB_HUMAN",0.225344629997035,0.159306327109846,0.0826222465046294,-0.273202028261749,0.0174180034781092,0.432508355371595,"Buffering","Scaling","Buffering","Scaling","ITPKB","ITPKB",1.92070287572409,0.876334454301656,1.86538697124403,1.38589425127753,1.36579170126489,"1q","ITPKB"
"3844","ITPR1","ITPR1..3708.",0.39315972732424,0.417763278397883,0.000797166728446902,-0.516735624580155,0.0682190271740872,0.934498902978038,"tr.G5E9P1.G5E9P1_HUMAN",0.408063108908598,0.328618766276065,0.0760746182099635,-0.218097482306375,0.177223302074383,0.54671624858244,"Scaling","Scaling","Scaling","Buffering","ITPR1","ITPR1",1.99431726646703,0.667167206719741,2.12898618928074,1.41220298345069,1.45910458476448,"3p","ITPR1"
"3858","JAG1","JAG1..182.",0.000178118008313659,0.860695573668221,0.0389598198599096,-0.444943844697001,3.79695512776065e-07,1.30563941836522,"sp.P78504.JAG1_HUMAN",0.000509733841658217,0.597969139088531,0.618013922216184,-0.0942994198318944,0.000772254496125173,0.692268558920425,"Scaling","Scaling","Scaling","Buffering","JAG1","JAG1",3.22129795515398,0.910425532166257,3.25477910914434,1.79479746911845,1.80410063719969,"20p","JAG1"
"3859","JAG2","JAG2..3714.",0.030409544859764,0.638895843138587,1.14553809423332e-05,-1.01424343740523,1.34632053618401e-06,1.65313928054381,"sp.Q9Y219.JAG2_HUMAN",0.00682976920479782,0.662563121929844,0.00389087625198306,-0.512758615114539,1.42090053812624e-05,1.17532173704438,"Scaling","Scaling","Scaling","Scaling","JAG2","JAG2",3.54819425532738,0.978095442299126,3.77613933124968,1.88366511230828,1.94322909901269,"14q","JAG2"
"3863","JAM2","JAM2..58494.",0.0887222805094262,0.377231661809205,0.372600421838116,-0.100850872574059,0.0372313331614004,0.478082534383264,"sp.P57087.3.JAM2_HUMAN",0.86356310127995,0.079557943122347,0.584904821036643,0.319212145565571,0.72224251041038,-0.239654202443224,"Scaling","Buffering","Buffering","Anti-Scaling","JAM2","JAM2",1.0605313176124,1.72143068794027,1.06587161977404,1.02982101241546,1.03241058681808,"21q","JAM2"
"3864","JAM3","JAM3..83700.",0.328281005288657,-0.2730023958923,0.779316098690532,0.0687674522279211,0.289770621751505,-0.341769848120221,"sp.Q9BX67.JAM3_HUMAN",0.462148403958508,0.221468872654785,0.2673741601731,0.259210522322423,0.91002561823018,-0.0377416496676374,"Anti-Scaling","Buffering","Buffering","Anti-Scaling","JAM3","JAM3",3.70414403893655,1.75886767689149,3.7123446940122,1.92461529634796,1.9267445845291,"11q","JAM3"
"3866","JDP2","JDP2..122953.",0.672737533447162,-0.109274803651558,0.0138113691425534,-0.431074761888208,0.25045629977668,0.32179995823665,"sp.Q8WYK2.2.JDP2_HUMAN",0.121589427211801,0.250966660096285,0.0060500472518287,-0.301453657402843,0.00156901125532128,0.552420317499128,"Anti-Scaling","Scaling","Scaling","Scaling","JDP2","JDP2",2.14652769558019,0.547349309100326,2.17809181838219,1.46510330542941,1.47583597272264,"14q","JDP2"
"3873","JPH1","JPH1..56704.",0.0361697302475353,0.353348706382402,0.963562847614767,0.00930871278157075,0.135016727818964,0.344039993600831,"sp.Q9HDC5.JPH1_HUMAN",0.278538575367284,0.169303869691971,0.782203685684728,-0.0481664358287411,0.262251382653781,0.217470305520713,"Scaling","Buffering","Buffering","Buffering","JPH1","JPH1",1.81140331717318,1.04410596015809,1.88106708654039,1.34588384237763,1.37151999130176,"8q","JPH1"
"3874","JPH2","JPH2..57158.",3.68708061156818e-06,0.736848961236606,0.344819188226061,0.317316166416657,0.235309805400421,0.41953279481995,"sp.Q9BR39.JPH2_HUMAN",0.01332017285157,0.676895502649136,0.428020319588666,0.317833203009902,0.38914098624397,0.359062299639234,"Scaling","Anti-Scaling","Scaling","Anti-Scaling","JPH2","JPH2",1.29679477420548,1.6634373248353,1.96365238045431,1.13876897314841,1.40130381447219,"20q","JPH2"
"3876","JSRP1","JSRP1..126306.",0.15097586376098,0.641989256358424,0.0132068770443924,-0.330465944114252,0.0352435839891152,0.972455200472676,"sp.Q96MG2.JSPR1_HUMAN",0.469589758518661,0.739609585237721,0.538513724022503,0.304037006774576,0.67732441054711,0.435572578463145,"Scaling","Scaling","Scaling","Anti-Scaling","JSRP1","JSRP1",1.69168069712127,0.999702039316199,1.68377673442132,1.30064626133367,1.29760422873129,"19p","JSRP1"
"3878","JUN","JUN..3725.",0.0362850303500519,0.777535675224516,0.832039759092912,0.0390613181538857,0.0544267739459403,0.73847435707063,"sp.P05412.JUN_HUMAN",0.335607656361386,0.314176338454238,0.0973240732945466,-0.244604405225196,0.0987537944379671,0.558780743679434,"Scaling","Buffering","Scaling","Buffering","JUN","JUN",2.78498240570884,0.546792066163168,2.69523609184118,1.66882665538061,1.64171742143439,"1p","JUN"
"3881","KALRN","KALRN..8997.",0.734867923785838,0.0635123514365612,0.658348900928879,-0.100871576622086,0.53738295734087,0.164383928058647,"sp.O60229.KALRN_HUMAN",0.697666119442246,0.0921590794712802,0.27784582637395,0.583118400281313,0.375539166524431,-0.490959320810032,"Buffering","Buffering","Buffering","Anti-Scaling","KALRN","KALRN",1.98645548068176,1.1175184647571,1.99679066263718,1.40941671647592,1.41307843470813,"3q","KALRN"
"3882","KANK1","KANK1..23189.",0.55004727200909,0.175974249375629,0.0023382269841838,-0.495031332261015,0.0262892032746158,0.671005581636644,"sp.Q14678.KANK1_HUMAN",0.993816966333329,0.00127613546567203,0.0160563595886356,-0.253144370786391,0.119555554930012,0.254420506252063,"Buffering","Scaling","Buffering","Scaling","KANK1","KANK1",2.19075457167937,0.614196179858844,2.2301771272587,1.48011978288224,1.49337775772197,"9p","KANK1"
"3885","KANK4","KANK4..163782.",0.231275230007198,0.314148680228739,0.455972847540042,-0.0768391329355554,0.148695149971278,0.390987813164294,"sp.Q5T7N3.KANK4_HUMAN",0.103635512937784,0.372350713773268,0.984485061638349,0.00316479243400941,0.136571711508672,0.369185921339259,"Scaling","Buffering","Scaling","Buffering","KANK4","KANK4",0.827421487714999,1.94137048514721,0.88355681414215,0.909627114654681,0.939977028518331,"1p","KANK4"
"3899","KAZN","KAZN..23254.",0.411627107909404,0.269661327952416,0.642697133031907,-0.0741478812123795,0.31238175581449,0.343809209164796,"sp.Q674X7.KAZRN_HUMAN",0.958915057033092,-0.0150379094978091,0.957241784759931,-0.00810648210398807,0.98201687717407,-0.00693142739382102,"Scaling","Buffering","Buffering","Buffering","KAZN","KAZN",2.22204519619163,0.968692812536056,2.10739176573457,1.49065260748158,1.45168583575599,"1p","KAZN"
"3900","KBTBD11","KBTBD11..9920.",0.134614699140537,0.543543061573087,2.84339722718739e-06,-0.604778071142531,0.00207194195932812,1.14832113271562,"sp.O94819.KBTBB_HUMAN",0.0318143468961731,0.858894955636245,0.000322031885019498,-0.542448250962606,0.000953445572883326,1.40134320659885,"Scaling","Scaling","Scaling","Scaling","KBTBD11","KBTBD11",1.86979968362131,1.39385504182763,1.58660453341608,1.36740618823425,1.25960491163542,"8p","KBTBD11"
"3906","KCNAB2","KCNAB2..8514.",0.716896432011632,-0.0991537875160202,0.539864602971609,-0.113628606265751,0.961041920034926,0.0144748187497306,"sp.Q13303.3.KCAB2_HUMAN",0.0757873241958102,-0.406836890837624,0.264125774036465,-0.165509289918693,0.323190515048362,-0.241327600918932,"Buffering","Buffering","Anti-Scaling","Buffering","KCNAB2","KCNAB2",2.60912472539574,0.787073679649259,2.44994842113535,1.61527852873606,1.5652311078992,"1p","KCNAB2"
"3907","KCNAB2","KCNAB2..8514.",0.716896432011632,-0.0991537875160202,0.539864602971609,-0.113628606265751,0.961041920034926,0.0144748187497306,"sp.Q13303.KCAB2_HUMAN",0.121144260631008,-0.60480226719917,0.0699130132589265,-0.486350296806776,0.762132399543608,-0.118451970392394,"Buffering","Buffering","Anti-Scaling","Scaling","KCNAB2","KCNAB2",2.60912472539574,0.787073679649259,2.44994842113535,1.61527852873606,1.5652311078992,"1p","KCNAB2"
"3908","KCNB1","KCNB1..3745.",0.211354824583224,0.0933317258282466,0.854275107223349,0.0300874388742705,0.708015205301388,0.0632442869539762,"sp.Q14721.KCNB1_HUMAN",0.12225136647895,0.191074011459204,0.922247377959063,-0.0342369065818642,0.524780384833031,0.225310918041068,"Buffering","Buffering","Buffering","Buffering","KCNB1","KCNB1",0.393534795392962,1.16699074942515,0.445023980758447,0.62732351732815,0.667101177302549,"20q","KCNB1"
"3909","KCNK1","KCNK1..3775.",0.797612336886766,0.0622534457559754,0.767600368451737,-0.10740337954279,0.665227324571046,0.169656825298766,"sp.O00180.KCNK1_HUMAN",0.884104839930547,-0.054990871334454,0.799544942416092,-0.135971971489213,0.893007834176068,0.0809811001547593,"Buffering","Buffering","Buffering","Buffering","KCNK1","KCNK1",4.4510566006443,1.58563195155159,4.19258375824836,2.10975273447964,2.04757997603228,"1q","KCNK1"
"3910","KCNN4","KCNN4..3783.",0.594599255820413,-0.176973813329902,0.98204554614055,0.00562368285594284,0.607579311121208,-0.182597496185845,"sp.O15554.KCNN4_HUMAN",0.956982130265678,-0.0134387609388512,0.805234974178458,0.0510175294206839,0.819158624578728,-0.0644562903595351,"Anti-Scaling","Buffering","Buffering","Buffering","KCNN4","KCNN4",5.08178960707965,1.32243179316681,4.7468363388224,2.25428250383124,2.1787235572285,"19q","KCNN4"
"3913","KCTD12","KCTD12..115207.",0.472162753116735,-0.218879096434015,0.498753992133791,-0.105005314102594,0.708369253238744,-0.113873782331422,"sp.Q96CX2.KCD12_HUMAN",0.611195952645804,-0.137106734045879,0.992354303053997,0.00165030266149728,0.602922041418078,-0.138757036707376,"Anti-Scaling","Buffering","Anti-Scaling","Buffering","KCTD12","KCTD12",2.17632869729396,1.23995634162348,2.13346639342062,1.47523852216988,1.46063903597727,"13q","KCTD12"
"3915","KCTD14","KCTD14..65987.",0.376011229383574,0.228314304320517,0.00878868995906378,-0.481321466509616,0.0110445321676442,0.709635770830133,"sp.Q9BQ13.KCD14_HUMAN",0.362822745826499,0.389503760953595,0.0303918407733983,-0.599286745731912,0.0392743506129,0.988790506685508,"Buffering","Scaling","Scaling","Scaling","KCTD14","KCTD14",2.60487451252365,1.48694850919684,2.54128435143805,1.61396236403568,1.59414063101034,"11q","KCTD14"
"3916","KCTD15","KCTD15..79047.",0.001698651791729,0.634582041585729,0.253137945148179,-0.242835672513897,0.000362295537495331,0.877417714099626,"sp.Q96SI1.KCD15_HUMAN",0.00264515524071357,0.399016749853376,0.684077823815171,-0.0498588650738832,0.003196537396567,0.44887561492726,"Scaling","Buffering","Scaling","Buffering","KCTD15","KCTD15",2.87742307522578,0.785245906817599,2.73791899839658,1.69629687119495,1.65466582680509,"19q","KCTD15"
"3917","KCTD16","KCTD16..57528.",0.772291842418561,0.0262612469900796,0.566619963642851,-0.0353159994280108,0.549534590371896,0.0615772464180904,"sp.Q68DU8.KCD16_HUMAN",0.362362233044341,0.443161196805331,0.311313263438854,0.287349062458771,0.740778408520883,0.15581213434656,"Buffering","Buffering","Scaling","Anti-Scaling","KCTD16","KCTD16",0.175291997992061,0.931516300959423,0.20546660806421,0.418678872158676,0.453284246432864,"5q","KCTD16"
"3925","KDELC1","KDELC1..79070.",0.185515218419227,-0.373350827693274,0.00669784881406308,-0.362431178996768,0.968726183817375,-0.0109196486965053,"sp.Q6UW63.KDEL1_HUMAN",0.173172697243864,-0.27753551793949,0.0901305752808487,-0.192500340818343,0.667010559331984,-0.0850351771211466,"Anti-Scaling","Scaling","Anti-Scaling","Buffering","KDELC1","KDELC1",1.65876187250654,0.519269754913597,1.59535234787266,1.28792929639268,1.26307258218705,"13q","KDELC1"
"3926","KDELC2","KDELC2..143888.",0.216029775271555,0.276427855073069,0.0777497634331266,-0.306405042913425,0.0152112222255247,0.582832897986494,"sp.Q7Z4H8.KDEL2_HUMAN",0.0957030537787655,0.302667024251603,0.108384155505163,-0.199455090250521,0.00937285263715075,0.502122114502124,"Scaling","Scaling","Scaling","Buffering","KDELC2","KDELC2",2.55163938877863,0.643845928800074,2.31902614461874,1.59738517232965,1.52283490392713,"11q","KDELC2"
"3928","KDELR3","KDELR3..11015.",0.0313880754111673,0.853585840526676,0.284099567669531,-0.176782835049488,0.0104455375991871,1.03036867557616,"sp.O43731.ERD23_HUMAN",0.118375591723913,0.554839822274011,0.32751792752935,-0.183440142638615,0.0473061616766842,0.738279964912626,"Scaling","Buffering","Scaling","Buffering","KDELR3","KDELR3",3.02217806269523,0.76147496932825,2.56908927792226,1.73844127387014,1.60283788260768,"22q","KDELR3"
"3929","KDELR3","KDELR3..11015.",0.0313880754111673,0.853585840526676,0.284099567669531,-0.176782835049488,0.0104455375991871,1.03036867557616,"sp.O43731.2.ERD23_HUMAN",0.04010836346967,0.882435136837747,0.243841371528567,0.240679650267829,0.119076906209626,0.641755486569918,"Scaling","Buffering","Scaling","Anti-Scaling","KDELR3","KDELR3",3.02217806269523,0.76147496932825,2.56908927792226,1.73844127387014,1.60283788260768,"22q","KDELR3"
"3947","KHDRBS3","KHDRBS3..10656.",0.378981898114532,0.182997283548115,0.964759710356725,0.01207738249609,0.570914070783922,0.170919901052025,"sp.O75525.KHDR3_HUMAN",0.231988722769131,0.209235503104632,0.493749127723712,0.183920921434803,0.93000707166022,0.0253145816698288,"Buffering","Buffering","Buffering","Anti-Scaling","KHDRBS3","KHDRBS3",2.84244925844106,1.21502449520416,2.97893614604808,1.68595648177557,1.72595948563345,"8q","KHDRBS3"
"3962","KIAA1211","KIAA1211..57482.",0.974938142324513,0.0119935615410407,8.92993185280719e-06,-0.555263313378233,0.154286452268053,0.567256874919273,"sp.Q6ZU35.K1211_HUMAN",0.459472317255883,-0.284785324792595,0.000105157102003856,-0.555364154926737,0.482360529238652,0.270578830134141,"Buffering","Scaling","Anti-Scaling","Scaling","KIAA1211","KIAA1211",1.48460653057908,0.812813652087275,1.43853332923563,1.21844430754101,1.19938873149435,"4q","KIAA1211"
"3963","KIAA1211L","KIAA1211L..343990.",0.599738117782538,-0.143144266036463,0.554887745165743,0.120920658471383,0.403852505833283,-0.264064924507846,"sp.Q6NV74.K121L_HUMAN",0.565888533278283,-0.273679525539821,0.650156538509229,0.114489598063328,0.445401342808624,-0.388169123603148,"Anti-Scaling","Anti-Scaling","Anti-Scaling","Anti-Scaling","KIAA1211L","KIAA1211L",2.15945349002851,1.63324349455378,2.15796218972888,1.46950790743994,1.4690004049451,"2q","KIAA1211L"
"3964","KIAA1217","KIAA1217..56243.",0.0050673467169631,0.801716657396611,0.475492501094269,0.116012534747158,0.0177842258088727,0.685704122649454,"sp.Q5T5P2.SKT_HUMAN",0.0435654451825527,0.53586625598188,0.181905475149895,0.185060257411272,0.187576390065971,0.350805998570607,"Scaling","Anti-Scaling","Scaling","Anti-Scaling","KIAA1217","KIAA1217",2.26960741136213,0.873973168783105,2.17669273989542,1.50652162658295,1.47536190132978,"10p","KIAA1217"
"3965","KIAA1324","KIAA1324..57535.",0.965206472673867,-0.0114465440872772,0.0720364128298517,0.423480762307399,0.185360276173833,-0.434927306394676,"sp.Q6UXG2.K1324_HUMAN",0.673579391274249,0.158674522223988,0.0492921954755016,0.668935984607674,0.272471303612456,-0.510261462383687,"Buffering","Anti-Scaling","Buffering","Anti-Scaling","KIAA1324","KIAA1324",2.04537133925794,2.18586779346073,2.55667296386695,1.43016479444081,1.59895996318449,"1p","KIAA1324"
"3966","KIAA1324L","KIAA1324L..222223.",0.980991388444339,-0.00456143076083526,0.342635387053092,0.241881983935344,0.37480685096753,-0.246443414696179,"sp.A8MWY0.K132L_HUMAN",0.685339965076418,-0.13360662073527,0.474123988602148,0.293912605710044,0.364967149141952,-0.427519226445314,"Buffering","Anti-Scaling","Anti-Scaling","Anti-Scaling","KIAA1324L","KIAA1324L",2.39350848179885,1.13355725901504,2.58633289037754,1.54709679134786,1.60820797485199,"7q","KIAA1324L"
"3967","KIAA1522","KIAA1522..57648.",0.0930819902941257,0.389932064699602,0.14069684237788,0.296532696312125,0.721608017403387,0.0933993683874768,"sp.Q9P206.2.K1522_HUMAN",0.549085892915177,0.112955479456728,0.511180049952259,0.0921512776454129,0.920055087038502,0.0208042018113152,"Scaling","Anti-Scaling","Buffering","Buffering","KIAA1522","KIAA1522",2.96964060201376,0.71627842904995,2.71069868162949,1.72326451887508,1.64641995907165,"1p","KIAA1522"
"3970","KIAA1614","KIAA1614..57710.",0.0299956363050756,0.229738470922366,0.164452823190453,-0.164991610263826,0.00686048325738173,0.394730081186192,"sp.Q5VZ46.K1614_HUMAN",0.0882479175277311,-0.238165073428125,0.113507133818951,-0.205031921535495,0.84427386121018,-0.0331331518926306,"Buffering","Buffering","Anti-Scaling","Buffering","KIAA1614","KIAA1614",0.514056789231043,0.692217248102861,0.577988045419703,0.716977537466163,0.760255250175691,"1q","KIAA1614"
"3971","KIAA1671","KIAA1671..85379.",0.239266967718932,0.393411858665047,0.0696375598594494,0.253310554250935,0.672207539257399,0.140101304414112,"sp.Q9BY89.K1671_HUMAN",0.10521202452803,0.399597005253835,0.0497447102975877,0.238567948455412,0.509911895381477,0.161029056798423,"Scaling","Anti-Scaling","Scaling","Anti-Scaling","KIAA1671","KIAA1671",1.9434395018537,0.707253106128719,1.74879321336974,1.39407299014568,1.32241945439779,"22q","KIAA1671"
"3983","KIF1A","KIF1A..547.",0.934624172978718,-0.0278710910417157,0.6520203605195,0.123707697232021,0.709398637424444,-0.151578788273737,"sp.Q12756.2.KIF1A_HUMAN",0.379260922503233,-0.109974625485051,0.818652081707218,-0.0231951160406156,0.54910717343234,-0.0867795094444356,"Buffering","Anti-Scaling","Anti-Scaling","Buffering","KIF1A","KIF1A",3.3076204285637,2.91920782767391,3.47436473129411,1.81868645691436,1.86396478810468,"2q","KIF1A"
"3990","KIF21B","KIF21B..23046.",0.0204165560403197,0.436320699919923,2.93478767205254e-06,-0.642291701956654,1.43129992032263e-07,1.07861240187658,"sp.O75037.KI21B_HUMAN",0.23827528086974,0.268997678376323,0.764196103060922,-0.0776605660395855,0.282244379750032,0.346658244415908,"Scaling","Scaling","Scaling","Buffering","KIF21B","KIF21B",1.68440476130642,1.22973626880117,1.86757346819621,1.29784620094463,1.36659191721458,"1q","KIF21B"
"3993","KIF26B","KIF26B..55083.",0.693675853112848,-0.044854126057751,0.0026246843582356,-0.309034234530748,0.0347141346982399,0.264180108472997,"sp.Q2KJY2.KI26B_HUMAN",0.823619810222471,-0.0432909402895619,0.253203690812136,-0.439007350968142,0.303904640755506,0.39571641067858,"Buffering","Scaling","Buffering","Scaling","KIF26B","KIF26B",0.913262163624889,1.31637700236179,0.838021844218682,0.955647510133778,0.915435330440486,"1q","KIF26B"
"3998","KIF3C","KIF3C..3797.",0.000314319781211838,0.835667166296967,0.692279226210941,0.0751792180795303,0.00579819042324291,0.760487948217436,"sp.O14782.KIF3C_HUMAN",0.150243871457973,0.117720232202061,0.171161184118745,0.139236646102483,0.849754228031713,-0.0215164139004219,"Scaling","Buffering","Buffering","Anti-Scaling","KIF3C","KIF3C",1.5292741662289,0.509154562839111,1.65616020707957,1.23663825196736,1.28691888131287,"2p","KIF3C"
"4000","KIF5A","KIF5A..3798.",0.795804243259838,-0.0486417424753248,0.513395262105491,-0.0857453449196266,0.858309138378938,0.0371036024443018,"sp.Q12840.KIF5A_HUMAN",0.646473167584559,-0.0453084765562839,0.522850705080518,-0.0417868057057677,0.9740176887357,-0.00352167085051622,"Buffering","Buffering","Buffering","Buffering","KIF5A","KIF5A",1.26089263064457,1.65188797234156,1.14603335958549,1.12289475492789,1.07052947628054,"12q","KIF5A"
"4002","KIF5C","KIF5C..3800.",0.0355082435072726,0.628605360256902,0.189378483138226,0.262770024736637,0.273826933513034,0.365835335520265,"sp.O60282.KIF5C_HUMAN",0.617597421281668,0.125275587992713,0.264700641308447,0.203308351689203,0.783156552713107,-0.0780327636964902,"Scaling","Anti-Scaling","Buffering","Anti-Scaling","KIF5C","KIF5C",1.78615563420928,1.82186718513173,1.98917932375385,1.33647133684538,1.41038268698742,"2q","KIF5C"
"4003","KIF7","KIF7..374654.",0.981457700884786,-0.00711755971941352,0.466910987883561,-0.0953626947692143,0.777938987169602,0.0882451350498008,"sp.Q2M1P5.KIF7_HUMAN",0.285601346537194,-0.278402144773733,0.670228752442799,-0.0618219354466103,0.426609206595054,-0.216580209327123,"Buffering","Buffering","Anti-Scaling","Buffering","KIF7","KIF7",1.56161933911961,0.722581121117388,1.45518768242465,1.24964768599778,1.20631160254084,"15q","KIF7"
"4006","KIFC3","KIFC3..3801.",0.00405893652646251,0.754107505514822,0.450381472367029,0.152233988307536,0.0308080422525806,0.601873517207286,"sp.Q9BVG8.KIFC3_HUMAN",0.074293024383311,0.325219952683191,0.286105030265881,-0.13141148220699,0.0227764019261296,0.456631434890181,"Scaling","Anti-Scaling","Scaling","Buffering","KIFC3","KIFC3",3.44476316593441,0.718028586615507,3.09419041839948,1.85600731839463,1.75903110216945,"16q","KIFC3"
"4008","KITLG","KITLG..4254.",0.906217041351337,0.0310080446057208,0.172170281734269,-0.31190321023214,0.274285049790294,0.342911254837861,"sp.P21583.SCF_HUMAN",0.166067535988457,0.456222355544565,0.0536155771557492,-0.41807180384248,0.0140816446582076,0.874294159387045,"Buffering","Scaling","Scaling","Scaling","KITLG","KITLG",3.16444701008877,1.0946324373909,2.92471936160951,1.77888926302026,1.71018109029702,"12q","KITLG"
